YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age18_24,JANSS,696064
2021-W15,1892,0,1310,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,1489,0,76,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,2381,0,5354,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W15,16893,0,9117,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,13862,0,123,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,11599,0,102,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,1972,0,4271,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W15,17563,0,7386,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,5562,0,4358,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W15,27279,0,41,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,52081,0,11787,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,63060,0,25154,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,35503,0,24,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,5004,0,6892,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,2,0,0,0,16800,AT,8901064,AT,Age70_79,JANSS,769199
2021-W15,246,0,3022,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W15,7127,0,11859,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W15,2528,0,10,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age80+,JANSS,474047
2021-W16,23701,0,59,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,134720,0,32488,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W16,8490,0,9828,0,34800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,82764,0,5827,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,23242,0,385,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,1,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W16,8558,0,7446,0,34800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,3,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W16,17048,0,17274,0,34800,AT,8901064,AT,ALL,MOD,7358443
2021-W16,217484,0,38315,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,46943,0,444,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,3993,0,386,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,2067,0,42,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W16,501,0,692,0,34800,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,11013,0,219,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,37125,0,3022,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W16,4072,0,4042,0,34800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,40846,0,2354,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W16,3971,0,2686,0,34800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,10065,0,122,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,15858,0,35,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,81371,0,4104,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W16,5152,0,2248,0,34800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,48413,0,13408,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W16,3080,0,5758,0,34800,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,6876,0,23,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,967,0,1,0,64800,AT,8901064,AT,Age80+,AZ,474047
2021-W16,4936,0,14976,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W16,258,0,1822,0,34800,AT,8901064,AT,Age80+,MOD,474047
2021-W17,6049,0,5742,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W17,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W17,42100,0,15718,0,296010,AT,8901064,AT,1_Age60+,COM,2259262
2021-W17,11188,0,161,0,21600,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W17,2422,0,1940,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W17,3,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W17,30264,0,2131,0,296010,AT,8901064,AT,1_Age<60,COM,5099181
2021-W17,10737,0,1004,0,21600,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W17,8471,0,7682,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W17,21925,0,1165,0,21600,AT,8901064,AT,ALL,AZ,7358443
2021-W17,3,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W17,72364,0,17849,0,296010,AT,8901064,AT,ALL,COM,7358443
2021-W17,885,0,166,0,21600,AT,8901064,AT,Age18_24,AZ,696064
2021-W17,76,0,143,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W17,1836,0,148,0,296010,AT,8901064,AT,Age18_24,COM,696064
2021-W17,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W17,559,0,1000,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W17,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W17,12754,0,1018,0,296010,AT,8901064,AT,Age25_49,COM,3006228
2021-W17,5640,0,562,0,21600,AT,8901064,AT,Age25_49,AZ,3006228
2021-W17,2,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W17,1785,0,797,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W17,15458,0,937,0,296010,AT,8901064,AT,Age50_59,COM,1396889
2021-W17,4176,0,274,0,21600,AT,8901064,AT,Age50_59,AZ,1396889
2021-W17,31816,0,3343,0,296010,AT,8901064,AT,Age60_69,COM,1016016
2021-W17,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W17,9118,0,120,0,21600,AT,8901064,AT,Age60_69,AZ,1016016
2021-W17,4851,0,969,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W17,9236,0,11452,0,296010,AT,8901064,AT,Age70_79,COM,769199
2021-W17,1598,0,36,0,21600,AT,8901064,AT,Age70_79,AZ,769199
2021-W17,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W17,1072,0,4333,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W17,126,0,440,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W17,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W17,472,0,5,0,21600,AT,8901064,AT,Age80+,AZ,474047
2021-W17,1048,0,923,0,296010,AT,8901064,AT,Age80+,COM,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19970,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6643,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26613,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3909,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2405,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2120,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3308,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14542,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7771,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18842,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,71623,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,26043,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97666,,0,0,99060,BE,11522440,BE,ALL,COM,9202196
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1786,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,15055,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,9130,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,7199,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,10964,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,53460,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,30010,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,67656,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,51514,,583,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,406,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,4001,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,64510,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,116024,,753,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,4407,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,6544,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,241,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,38063,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2654,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,1106,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19132,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,11779,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,378,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,9409,,74,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,30326,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,71724,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,4313,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,44300,,555,0,,BE,11522440,BE,LTCF,COM,
2021-W03,94,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,19111,,18413,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,44381,,6306,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1483,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,63492,,24719,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,1654,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,4727,,286,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,26274,,3729,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,975,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,12792,,2283,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,415,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,7032,,1997,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3857,,3063,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,8222,,13353,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,1621,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,49025,,7392,0,,BE,11522440,BE,HCW,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,14467,,17327,0,,BE,11522440,BE,LTCF,COM,
2021-W05,1256,,4,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,10406,,68145,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,8310,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23559,,24674,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,9566,,9,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,33965,,92819,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,2040,,1635,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,555,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,14305,,14205,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,5393,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,7064,,8775,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,2362,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,1144,,1,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3999,,6837,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,2000,,10399,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,97,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,15,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4407,,50909,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
